full_ids,mjd,net_source_count_rate,source_percent,source_exposure_time,tin_before_error,diskbb_norm_before_error,gamma_before_error,nthcomp_norm_before_error,fit_stat,reduced_fit_stat,tin_after_error,diskbb_norm_after_error,gamma_after_error,nthcomp_norm_after_error,hardness_ratio,counts_ratio,source_counts,net_source_counts,bg_net_count_rate,pds_exposure
1130360238_1,58338.5174769,9.208e-01,72.6,92.968975199241,0.243412,1815.48,1.76154,4.11639E-03,17.65,0.9289473684210525,2.4548e-01,1.6402e+03,1.6549e+00,3.5020e-03,0.48066753663510525,6.1942298538120815,126,126,0.26092238365544845,
1130360238_2,58338.5185995,7.135e-02,2.3,1172.59918588636,1.08168,0.151113,3.64758,2.79591E-03,1104.14,5.520700000000001,,,,,0.15472409456675762,2.5270351361527035,3335,3335,1.8625040247440996,
1130360239_0,58339.2249653,1.008e+00,67.3,325.890790003352,0.200000,7285.99,1.99289,6.11387E-03,81.03,1.0523376623376623,2.0000e-01,7.1343e+03,1.9709e+00,5.9372e-03,0.39292357959681584,5.396974072576685,482,482,0.33637293640256893,
1130360239_1,58339.238669,-5.617e+00,-32.3,378.752323489229,0.201116,0.100466,3.64758,1.19552E-07,902.92,4.4921393034825865,,,,,3.4310242029559204,1.79816484014476,6106,6106,20.198024813813593,
1130360239_2,58339.2920949,-4.177e+01,-262.0,785.665242590185,0.206404,0.100000,3.64757,2.94144E-08,37579.33,186.9618407960199,,,,,1.5058933489201065,1.3579465770314523,11946,11946,42.478263646325296,
1130360240_0,58340.5793056,-3.000e-01,-9.0,1067.62096680456,0.546991,0.100000,3.64758,6.08200E-03,838.82,4.1732338308457715,,,,,-0.39342584858141477,2.148274430605013,3201,3201,2.6110962780696423,
1130360240_1,58340.6439699,9.851e-01,39.0,1040.63512950903,0.234193,975.748,2.25539,9.11458E-03,217.38,1.1687096774193548,2.3195e-01,1.0644e+03,2.2576e+00,9.1834e-03,0.3265365796610414,3.245352888492582,2298,2298,0.98348317727612,
1130360240_2,58340.7135185,2.372e+00,67.5,574.796392505959,0.200000,1.89679E+04,1.73340,8.34729E-03,276.49,1.579942857142857,2.0000e-01,1.8969e+04,1.7334e+00,8.3473e-03,0.5176631934541952,4.639260029412664,1701,1701,0.8131622189262293,
1130360240_3,58340.7729861,1.241e+00,27.7,1013.64195658872,0.200000,3174.51,3.48606,3.79828E-02,245.74,1.2287000000000001,2.0000e-01,2.0751e+03,3.4813e+00,3.6120e-02,0.05086231663578744,2.441103178107698,3854,3854,2.6383478609062005,
1130360241_0,58342.1309838,6.836e+00,36.5,502.712988210435,0.200000,3.14840E+04,1.19365,8.64800E-03,565.69,2.8143781094527367,2.0000e-01,3.1020e+04,1.1937e+00,8.2113e-03,1.7287002414764177,2.5780803281998956,8700,8700,10.96655044337596,
1130360241_1,58342.1974769,-4.045e-01,-2.4,357.788207191858,0.486843,0.110791,1.19365,7.39898E-04,311.77,1.551094527363184,4.8636e-01,1.0207e-01,1.1937e+00,7.2477e-04,0.08529405938275739,2.027251790919832,5546,5546,15.08957250470512,
1130360242_0,58344.1254977,-3.542e+00,-22.8,596.679410991375,0.200033,0.183679,3.64758,2.76490E-07,1019.23,5.070796019900498,,,,,2.591439023845828,1.883889807603453,8672,8672,16.442963430016558,
1130360242_1,58344.193206,-4.429e+00,-18.9,101.939503802452,0.200002,1.44628,3.64747,6.19941E-07,355.67,1.7872864321608042,2.0000e-01,3.2241e-01,3.6476e+00,7.4069e-10,2.0019757978675297,1.894878458248051,2242,2242,24.577009604810705,
1130360243_0,58349.9109259,1.366e+00,49.5,395.859895205009,0.329789,247.514,1.19365,2.35043E-03,161.44,1.1057534246575342,3.2983e-01,2.4640e+02,1.1937e+00,2.0139e-03,0.6696196483252957,3.7594346723833727,895,895,0.8193348222532848,
1130360244_0,58350.0992593,-3.740e+01,-455.7,226.914035099471,0.201882,0.100002,3.64757,1.66186E-07,11511.97,58.14126262626262,,,,,1.4348670823172032,1.2452555426761234,1722,1722,30.94232599493961,
1130360244_1,58350.3564699,1.240e+00,68.7,243.91635680222,0.200000,1.33469E+04,1.54299,3.87127E-03,87.12,1.1772972972972973,2.0000e-01,1.2230e+04,1.5294e+00,3.7909e-03,0.5187145508251271,5.574495838535709,400,400,0.35848899640197823,
1130360244_2,58350.4206019,9.362e-01,55.7,262.909133496985,0.200000,4327.91,2.72651,1.22113E-02,76.52,1.034054054054054,2.0000e-01,9.2803e+01,1.5688e+00,1.7447e-03,0.34248608069363684,4.297636996213158,393,393,0.45329823676298064,
1130360244_3,58350.4849421,1.503e+00,65.0,283.901167999604,0.277075,1005.76,1.37559,3.28538E-03,102.85,0.9985436893203883,2.8027e-01,9.5932e+02,1.3632e+00,3.2191e-03,0.6333985154381473,4.894518417354878,550,550,0.4974411952850298,
1130360244_4,58350.5493056,1.366e+00,64.7,282.901006603963,0.200000,7899.39,1.19514,2.48474E-03,107.82,1.089090909090909,2.0000e-01,7.9711e+03,1.1937e+00,2.1730e-03,0.7263674238277594,5.138332350727766,523,523,0.44672661757955257,
1130360245_0,58351.1905208,9.017e-01,61.0,300.893656696193,0.542861,7.77144,1.19774,1.44172E-03,76.24,1.0165333333333333,5.4310e-01,7.7509e+00,1.1939e+00,1.2219e-03,0.5463694059725315,4.894779457628094,442,442,0.3771606420588674,
1130360245_1,58351.1941088,5.482e-01,29.0,111.961236801464,0.202026,186.295,1.99913,4.63542E-03,46.33,1.2869444444444444,2.0976e-01,5.2118e-01,1.1937e+00,4.0630e-04,0.4629067526336542,3.0015357322858645,197,197,0.8790937473503012,
1130360246_0,58352.4128241,1.656e+00,74.8,484.814099495998,0.200000,9825.29,2.02768,1.00209E-02,112.53,0.893095238095238,2.0000e-01,8.6944e+03,2.0191e+00,9.8750e-03,0.45901772068576235,6.972608241505453,973,973,0.3360265317365626,
1130360247_0,58354.4165741,2.100e+00,32.4,496.82276979569,1.26735,0.100000,3.64754,9.39630E-03,783.20,4.122105263157895,,,,,0.3822860705216958,3.407887268780206,3158,3158,2.6398210249073664,
1130360247_1,58354.4223495,2.316e+00,41.1,308.892313498392,1.02006,1.14015,2.07744,5.95564E-03,495.17,3.1142767295597484,,,,,0.40646675620194095,3.8192572252387893,1803,1803,2.070398399118846,
1130360248_0,58355.4467593,6.491e+00,81.0,672.762700195075,0.200480,1.82785E+04,1.86570,3.45033E-02,257.10,1.3603174603174604,2.0033e-01,1.8737e+04,1.8681e+00,3.4630e-02,0.47622041962654293,10.018466423300266,5439,5439,0.8964466758570212,
1130360248_1,58355.4545718,6.841e+00,93.8,144.949931498559,0.353347,848.200,1.58261,1.93795E-02,101.84,0.8630508474576272,3.5335e-01,8.4820e+02,1.5826e+00,1.9380e-02,0.48982965456357364,27.48306832056042,1100,1100,0.28655393049032085,
1130360249_0,58356.4117824,5.197e+01,31.7,596.605681485962,0.200000,1.65031E+05,1.19365,6.33837E-02,4397.35,21.877363184079602,,,,,2.1297519590997465,2.4762262937878226,92849,92849,105.42337350374349,
1130360249_1,58356.4187153,9.676e+00,55.5,202.928097401949,0.357797,429.419,1.19365,2.14748E-02,526.05,2.6568181818181817,3.5856e-01,4.1903e+02,1.1937e+00,1.7796e-02,0.6861255111562508,4.585088184511585,3512,3512,4.827391050287309,
1130360250_0,58357.4382986,5.353e+01,87.6,1050.57035120137,0.200000,1.30598E+05,1.19365,9.16858E-02,32991.53,164.13696517412936,,,,,2.284470954014544,9.875602478673157,61756,61756,6.623021663761785,
1130360256_0,58371.2578241,1.969e+00,77.0,73.8747180022765,0.200000,2.25023E+04,1.84867,1.01128E-02,40.60,1.2303030303030305,2.0000e-01,1.1093e+04,1.8133e+00,9.4397e-03,0.5046869145949272,7.980676173231317,186,186,0.36067796957011594,
1130360256_1,58371.3863079,2.085e+00,69.7,122.779706997913,0.454307,93.7367,1.19935,2.97280E-03,67.38,1.086774193548387,4.5436e-01,9.3679e+01,1.1990e+00,2.7624e-03,0.4634553423434922,6.347988544077838,364,364,0.5543503457262515,
1130360257_0,58375.3759144,-4.279e+00,-65.0,83.8246079944074,0.200027,0.300074,3.64758,5.89597E-08,341.33,3.4477777777777776,,,,,2.4218798103401062,1.7329110328711885,538,538,8.757083386303755,
1130360257_1,58375.9507639,1.255e+00,53.0,852.221971982159,0.329610,237.117,1.62993,4.47338E-03,210.02,1.2070114942528736,3.2966e-01,2.3691e+02,1.6298e+00,4.4720e-03,0.4918895627856236,4.298653088746512,1859,1859,0.6612870508154248,
1130360258_0,58376.0151042,1.412e+00,59.7,852.17158599617,0.207937,4475.05,1.54635,4.75170E-03,202.67,1.1647701149425287,2.0794e-01,4.4750e+03,1.5463e+00,4.7517e-03,0.5720720181279422,4.809563664708223,1798,1798,0.553843932386148,
1130360259_0,58377.5022106,8.913e-02,3.1,247.45390399918,0.200000,0.156074,1.47942,2.33220E-03,223.87,1.8655833333333334,2.0000e-01,1.0000e-01,1.1972e+00,5.5943e-04,0.5312250323488263,2.487827720841476,651,651,1.7682107742423714,
1130360259_1,58377.5682407,2.168e-01,8.2,103.770159993321,0.961570,0.100610,3.64755,2.60624E-03,76.90,1.569387755102041,9.6005e-01,3.7564e-01,3.6460e+00,1.1718e-04,0.32336986012780683,2.446329629917706,246,246,1.6390618326994133,
1130360260_0,58379.3649769,-6.325e-01,-7.0,464.842921977863,0.200000,0.119366,1.54951,1.73528E-04,324.13,1.612587064676617,2.0624e-01,1.0002e-01,1.1937e+00,7.2426e-05,-1.3606140003954914,1.9972069572145055,3815,3815,8.23006035341238,
1130360260_1,58379.4307407,8.158e-01,22.7,266.3549279992,0.293386,299.721,1.19365,1.02998E-03,146.59,0.9396794871794872,2.9324e-01,6.3777e+02,1.1937e+00,1.3147e-03,1.1919898639526836,2.4727034817755267,856,856,2.182215894730046,
1130360260_2,58379.956875,5.539e-01,45.3,359.093519970775,0.200000,2920.04,1.77163,3.05043E-03,108.83,1.4510666666666667,2.0000e-01,2.4285e+03,1.7475e+00,2.9442e-03,0.3940184135836442,3.843268460246732,442,442,0.4329092182788011,
1130360261_0,58380.0212847,1.369e-01,12.8,369.063160016667,0.384851,0.136605,1.87170,1.83885E-03,163.89,2.341285714285714,3.8574e-01,1.0000e-01,1.3112e+00,1.3957e-09,0.19657908633499346,2.761027144018168,400,400,0.615450664937867,
1130360261_1,58380.6676505,6.217e-01,54.8,434.77702002693,0.263443,281.088,2.39382,6.02363E-03,82.90,1.0234567901234568,2.6601e-01,2.5368e+02,2.2153e+00,4.1148e-03,0.3574675987780734,4.191363813250034,463,463,0.3336860823931255,
1130360262_0,58381.2459954,6.972e-01,64.5,497.615774032427,0.200000,4627.61,1.90367,3.99752E-03,82.41,0.9695294117647059,2.0000e-01,3.2893e+03,1.8941e+00,3.9151e-03,0.4772528111571851,5.1621598108286335,511,511,0.2467220756206553,
1130360263_0,58382.2083333,6.678e-01,63.9,700.026678011287,0.200000,4921.50,2.03300,4.20097E-03,91.24,0.8370642201834861,2.0000e-01,4.1995e+03,2.0188e+00,4.1051e-03,0.4099487644956626,5.25648675313255,699,699,0.23459097394985146,
1130360263_1,58382.2164815,5.973e-01,65.8,146.537097000517,0.348082,94.1422,1.27083,1.33931E-03,22.71,1.0322727272727272,3.4575e-01,9.9973e+01,1.2734e+00,1.3549e-03,0.5564560720129434,4.943770198479531,136,136,0.2353313162311158,
1130360264_0,58383.4303819,7.181e-01,30.1,979.971377054695,0.211855,0.107166,1.19645,2.21903E-03,523.79,2.6588324873096445,2.1019e-01,1.3112e+00,1.1937e+00,1.6528e-03,0.8017516126248522,3.2217790356012896,2176,2176,0.9994121743132998,
1130360265_0,58384.5907755,1.492e+00,82.7,69.7806199919432,0.200000,9230.56,1.19366,2.88346E-03,33.25,1.5833333333333333,2.0000e-01,8.2664e+03,1.1937e+00,2.6657e-03,1.3833119327354702,7.975332118070486,138,138,0.28351717444915253,
1130360265_2,58384.5929167,1.393e+00,74.2,69.7703299950808,0.200000,1.30405E+04,1.19365,2.76923E-03,11.96,0.5436363636363637,2.0000e-01,1.2922e+04,1.1937e+00,2.4733e-03,0.653848813709281,7.040094794121837,143,143,0.33932941300033326,
1130360265_3,58384.59375,1.309e+00,66.6,354.857240001671,0.270850,746.249,1.19365,2.54660E-03,95.38,0.867090909090909,2.7126e-01,7.3105e+02,1.1937e+00,2.1516e-03,0.7180402667511244,5.4826652107522404,666,666,0.4186819653431803,
1130360265_5,58384.5983333,1.568e+00,81.5,145.511337984353,0.280502,1041.31,1.19365,2.10049E-03,58.76,1.1991836734693877,2.8048e-01,1.0288e+04,1.1937e+00,2.6520e-03,0.7927066147807168,9.297575632075054,273,273,0.22610730482166705,
1130360266_0,58385.537581,-8.741e+00,-263.5,195.331444020383,0.200000,0.596630,3.64758,4.04271E-07,2073.91,19.02669724770642,,,,,1.6810078561200354,1.373149076027162,611,611,8.382753178398964,
1130360266_1,58385.5414583,-5.214e+01,-270.2,145.493525984697,2.50000,0.100000,3.64758,1.17033E-10,9187.77,45.93885,,,,,1.9425507587946993,1.3185333813029438,2625,2625,56.64097062378416,
1130360266_2,58385.5549653,9.365e-01,67.0,187.377531987615,0.404675,18.7292,1.54633,2.83757E-03,33.23,0.7070212765957447,4.6475e-01,1.2657e+01,1.3530e+00,1.9638e-03,0.4826966433564741,5.708499833200214,267,267,0.302629449318483,
1130360266_3,58385.5571644,8.403e-01,63.2,209.92732318289,0.200000,3912.17,2.21457,6.90538E-03,45.63,0.950625,2.0000e-01,3.9122e+03,2.2146e+00,6.9054e-03,0.42627001257796027,4.917928310221061,265,265,0.32219620504715296,
1130360267_0,58386.246794,-2.025e+00,-24.1,418.517399956472,0.200000,0.142244,3.64758,4.10207E-07,529.30,2.6333333333333333,2.0000e-01,1.0225e-01,3.6476e+00,7.0156e-11,3.762842588656683,1.884607036575666,3198,3198,8.638026880500657,
1130360267_1,58386.4446412,-5.256e-01,-14.1,403.618140039034,1.32469,0.100117,3.64758,4.69012E-05,357.07,1.9094652406417112,1.3241e+00,2.2187e-01,3.6476e+00,4.7882e-18,-0.3567387656297219,2.0595306366026476,1355,1355,3.168510126771855,
1130360267_2,58386.4493519,1.272e+00,67.0,196.316606979351,0.200000,5964.46,1.56725,4.29860E-03,51.17,0.7753030303030304,2.0000e-01,4.1918e+03,1.5625e+00,4.2485e-03,0.6083207144499261,5.534955239895184,338,338,0.3796528426440697,
1130360267_3,58386.4518981,9.956e-01,60.4,144.486410005484,0.435261,47.7704,1.31095,1.61484E-03,57.96,1.4136585365853658,4.3558e-01,4.7617e+01,1.3093e+00,1.6105e-03,0.4523911180413833,4.5033926080284425,213,213,0.4207884336093295,
1130360267_4,58386.4537269,9.671e-01,67.0,1030.24968209211,0.200000,5535.68,1.76881,4.29450E-03,154.82,1.0252980132450331,2.0000e-01,5.5357e+03,1.7688e+00,4.2945e-03,0.5147896603731938,5.729189922207512,1401,1401,0.2875470329252929,
1130360268_0,58388.8881944,1.436e+00,73.7,1905.41686816094,0.200000,5822.67,1.75725,6.27179E-03,190.78,1.0202139037433156,2.0000e-01,2.0484e+02,1.5201e+00,3.9231e-03,0.5176930491777547,7.024433724765599,3473,3473,0.30255096793062763,
1130360269_0,58390.236412,-1.064e+00,-15.9,981.802597949281,0.530788,0.100000,3.64758,2.89331E-03,728.06,3.622189054726368,,,,,-1.7187825558463639,1.9587622020476405,5894,5894,6.26145192370185,
1130360269_1,58390.2478472,1.464e+00,77.9,1144.0753859547,0.200000,7947.83,1.72102,6.01599E-03,187.48,1.1501840490797546,2.0000e-01,6.2233e+02,1.5675e+00,4.4530e-03,0.5455922907644875,8.098365987833754,2028,2028,0.24972091695247056,
1130360270_0,58391.0726968,1.307e+00,38.5,2116.52016559057,0.200000,4847.89,1.65176,5.26003E-03,225.02,1.119502487562189,2.0000e-01,4.5895e+03,1.6492e+00,5.2380e-03,0.5042294102018573,2.888906949554114,6531,6531,1.6336037010148179,
1130360271_0,58392.2962037,-8.786e-01,-22.3,1973.59264839347,0.747167,0.101871,3.64758,1.35725E-03,1573.36,7.827661691542288,,,,,-1.2437059758593367,1.9800574968465043,7218,7218,3.731709291394353,
1130360272_0,58393.6412269,1.124e+00,64.4,132.951508198486,0.537790,11.1479,1.19980,1.74723E-03,39.34,0.9835,5.3730e-01,1.9858e+01,1.1937e+00,1.5387e-03,0.5514587725618255,5.109220821790196,224,224,0.41001077492057414,
1130360272_1,58393.6454051,-1.122e-01,-4.2,908.377480876632,0.305031,0.100000,2.24279,4.95216E-03,783.91,3.9392462311557788,,,,,0.21096011739962434,2.387280034490348,2279,2279,1.808480497996277,
1130360272_2,58393.664375,1.066e+00,71.6,468.638406002428,0.565694,7.42114,1.28098,1.74922E-03,89.97,0.8820588235294118,5.8777e-01,6.5106e+00,1.2109e+00,1.5469e-03,0.4987000274267836,6.476432348695462,717,717,0.2793724338908132,
1130360273_0,58395.3826968,-1.983e+00,-60.6,65.6589120151475,0.261915,0.100000,3.64758,3.34980E-06,157.36,4.252972972972973,,,,,11.326803014269029,1.7360983556725336,205,205,4.241547465505586,
1130360273_1,58395.9690394,1.872e+00,86.2,1343.05019988678,0.200000,7827.89,1.86934,9.30689E-03,216.85,1.3142424242424242,2.0000e-01,7.8279e+03,1.8693e+00,9.3069e-03,0.4796016924069701,12.93373041770262,2860,2860,0.1784421981056163,
1130360274_0,58396.8055787,2.089e+00,87.4,1278.0777052464,0.200000,1.70059E+04,1.91175,1.14078E-02,213.88,1.2581176470588236,2.0000e-01,8.6929e+03,1.8794e+00,1.0697e-02,0.4710877186414502,14.065845642503989,3075,3075,0.1841409323721155,
1130360275_0,58397.771088,2.450e+00,87.4,846.292267818004,0.200000,1.00740E+04,1.75392,1.08492E-02,165.25,1.0592948717948718,2.0000e-01,9.0960e+03,1.7499e+00,1.0768e-02,0.5163031859844404,14.261544521370647,2431,2431,0.2166059979181959,
1130360276_0,58398.7387269,3.045e+00,88.6,864.829590129666,0.298969,915.991,1.38247,7.34267E-03,176.52,0.9972881355932204,2.9953e-01,9.0213e+02,1.3803e+00,7.3133e-03,0.5491724152912016,15.420949440948219,3046,3046,0.2442336524011445,
1130360282_0,58501.5419907,1.934e+00,82.3,65.9765039997292,0.306314,424.753,1.80317,8.35901E-03,18.76,0.7215384615384616,3.0996e-01,3.5318e+02,1.7786e+00,7.9843e-03,0.5144052875459094,9.319785104285307,163,163,0.2969519601734394,
1130360282_1,58501.5427778,1.807e+00,74.3,71.9694071996491,0.295363,775.692,1.47366,5.26299E-03,35.09,1.1696666666666669,2.9617e-01,7.6557e+02,1.4716e+00,5.2437e-03,0.6211363462422186,7.206999244304985,178,178,0.39846518722400714,
1130360283_0,58502.3141667,1.042e+00,41.0,764.44185590744,1.31665,0.100000,3.64665,3.51810E-03,472.37,2.8803048780487805,1.3183e+00,1.0000e-01,3.6476e+00,3.1448e-11,0.34229315486895473,3.774611515755141,2021,2021,0.952839320819787,
1130360283_1,58502.3319213,1.717e+00,52.5,1049.62176011503,0.213101,692.436,2.08561,1.35067E-02,269.21,1.4168947368421052,2.1483e-01,6.3391e+02,2.0717e+00,1.2948e-02,0.41931886671717666,4.34541584226037,3190,3190,0.9084640547393169,
1130360283_2,58502.8292245,1.992e+00,81.7,1149.44907022174,0.205999,4416.82,1.91247,1.14232E-02,174.95,1.0603030303030303,2.0600e-01,4.4169e+03,1.9125e+00,1.1423e-02,0.4533376933616893,10.338689939291712,2898,2898,0.2699744664234653,
1130360284_0,58505.082037,1.798e+00,82.8,1107.83889590204,0.200000,8762.37,1.78833,8.48276E-03,169.24,1.0195180722891566,2.0000e-01,7.0469e+03,1.7816e+00,8.3688e-03,0.47607270860368694,10.779295262971173,2408,2408,0.22226563197946675,
1130360284_1,58505.1463657,1.531e+00,69.9,1092.96303991042,0.300349,312.002,1.91663,8.01321E-03,184.60,1.07953216374269,3.0029e-01,3.1327e+02,1.9170e+00,8.0189e-03,0.44974914782353975,6.507097062482085,2374,2374,0.3944141685503928,
1130360284_2,58505.3394097,1.667e+00,81.2,379.863808002556,0.212367,4215.53,1.87158,8.62949E-03,90.95,0.8830097087378641,2.1131e-01,4.4793e+03,1.8733e+00,8.6669e-03,0.4347056037146808,9.652753819385461,813,813,0.24734793005259373,
1130360285_0,58535.0210301,-8.415e+00,-50.0,248.872063796909,0.200294,0.101636,3.64757,4.09689E-07,1160.02,5.771243781094527,,,,,2.2271032785003686,1.7156164832896041,3852,3852,21.628668972535174,
1130360285_1,58535.078044,-2.809e+01,-161.7,457.617478393135,0.200000,0.100002,3.64758,1.09587E-07,12040.05,59.90074626865671,,,,,1.611223698314758,1.460214317087191,7397,7397,35.12310400708598,
1130360285_2,58535.1424074,-3.069e+01,-115.3,668.463796505879,0.200004,0.100000,3.64757,2.07774E-07,16705.76,83.11323383084576,,,,,1.6632122030085352,1.5368493570886197,16681,16681,46.482743586737726,
1130360285_3,58535.2067708,-2.495e+01,-212.4,843.498579613864,0.200000,0.251679,3.64758,7.39855E-11,21855.44,108.73353233830845,,,,,1.537770017908835,1.3932299922143832,9405,9405,28.35487973459166,
1130360286_0,58536.6224769,3.151e+00,55.0,1160.5114511968,0.200000,2.24117E+04,1.19365,4.99629E-03,580.02,2.8856716417910446,2.0000e-01,2.2407e+04,1.1937e+00,4.3869e-03,0.8792649098574526,3.2982950405789686,5622,5622,2.107830241821267,
1130360286_1,58536.6868403,1.872e+00,54.5,1159.51860001427,0.200002,1.58855E+04,1.53623,4.92880E-03,323.39,1.6169499999999999,2.0000e-01,1.5590e+04,1.5551e+00,5.0555e-03,0.5698995884444149,3.5046182263100065,3235,3235,1.1139226344932969,
1130360286_2,58536.9515972,-4.855e+00,-58.6,561.7680626004,0.200000,0.104064,3.64758,5.26968E-07,1774.38,8.82776119402985,,,,,1.4562350221439397,1.7173310128892656,4313,4313,10.702932968700363,
1130360287_0,58537.1446412,-1.074e+02,-232.1,72.9480969999568,0.223221,0.100000,3.64758,1.81087E-09,8355.74,41.7787,,,,,2.029714738989965,1.3452069533218136,3221,3221,127.9078570840652,
1130360287_1,58537.3301157,-1.469e+00,-69.1,1240.47902820603,0.982887,0.103381,3.64758,4.80293E-08,1948.74,9.993538461538462,,,,,-3.3688215395097787,1.8605029489968752,2309,2309,2.163127624177239,
1130360288_0,58542.6151273,1.048e+01,31.1,992.574996000621,0.200000,3.28514E+04,1.19365,9.28902E-03,1481.68,7.371542288557214,,,,,1.6388927883204227,2.499115735343348,31539,31539,21.195781103211306,
1130360288_1,58542.7440162,2.979e+00,36.0,996.625427091436,0.376206,68.9438,1.19365,6.56100E-03,605.16,3.010746268656716,,,,,0.865312046410017,3.0205463465294367,7674,7674,3.810842632321458,
1130360288_2,58542.8085995,1.193e+00,11.9,976.639291611529,0.917117,0.100001,1.19365,5.82791E-03,3178.07,15.81129353233831,,,,,1.2289326540060481,2.81555989961701,9259,9259,5.221788886666321,
1130360288_3,58542.9440741,-1.668e+00,-38.0,391.857507998822,0.711982,0.100000,3.64758,5.07632E-03,1222.86,7.23585798816568,,,,,-0.5252138021548619,2.122196626811718,1713,1713,3.8954732978829743,
2130360201_0,58558.4437153,5.746e-01,10.4,508.476747985813,0.334329,0.100000,1.62459,6.36504E-03,607.06,3.0353,,,,,0.5156989787551769,2.580093105846772,2600,2600,3.2360824025249437,
2130360201_1,58558.4931944,1.960e+00,83.6,66.9352913986659,0.200000,2810.22,2.27123,1.81659E-02,46.06,1.8424,2.0000e-01,1.9691e+03,2.2481e+00,1.7416e-02,0.43331594523105604,7.82467399954012,158,158,0.34587567339204095,
2130360201_2,58558.5056713,-7.281e-01,-6.9,712.237090001116,1.06737,0.100000,3.64758,2.50493E-03,758.81,3.7751741293532337,,,,,-0.20651779364438078,2.0614627963758254,7014,7014,9.277616116112608,
2130360201_3,58558.5575,2.363e+00,81.2,278.759864706604,0.200000,5818.20,1.70249,9.97451E-03,124.09,1.128090909090909,2.0000e-01,5.8182e+03,1.7025e+00,9.9745e-03,0.500496406650697,9.150291969624906,786,786,0.34595461954666545,
2130360201_4,58558.6220486,1.920e+00,79.7,402.69633951009,0.313581,248.644,1.95528,1.01123E-02,130.76,1.1272413793103448,3.1358e-01,2.4871e+02,1.9553e+00,1.0112e-02,0.4682188761596136,8.633077258895817,1001,1001,0.3256542402827743,
2130360201_5,58558.6863657,1.810e+00,77.4,420.682523908617,0.200000,6906.79,1.85939,9.84904E-03,117.93,0.999406779661017,2.0000e-01,6.2638e+03,1.8511e+00,9.7192e-03,0.44659718367334766,8.467434932898657,1034,1034,0.3291505770700645,
2130360202_0,58571.1016667,1.103e+00,75.0,932.661787504301,0.426475,47.6139,1.19982,1.77464E-03,136.91,0.9188590604026845,4.2658e-01,4.7500e+01,1.1991e+00,1.4774e-03,0.499807177088194,7.224783318216994,1370,1370,0.2359783419096276,
2130360202_1,58571.1660301,1.040e+00,67.1,891.676650004112,0.336500,115.179,1.44197,2.83488E-03,176.91,1.1953378378378379,3.3682e-01,1.1439e+02,1.4409e+00,2.8291e-03,0.5509456841777828,5.687197092336835,1371,1371,0.32803247832702426,
2130360203_0,58572.1951852,6.983e-01,55.1,597.173421244629,0.200000,4022.88,1.74245,3.50055E-03,144.50,1.3018018018018018,2.0000e-01,3.0705e+03,1.7312e+00,3.4308e-03,0.4436898433890455,4.550053639288895,756,756,0.35660416427233793,
2130360204_0,58581.9201968,8.188e-01,42.2,563.803558797925,0.276544,267.033,2.24464,7.62196E-03,246.10,1.8365671641791044,2.7537e-01,2.7482e+02,2.2461e+00,7.6611e-03,0.34524347662498556,3.5972197635250787,1028,1028,0.7020315057464687,
2130360204_1,58581.9302778,1.182e+00,52.2,218.922430202103,0.200000,3401.88,1.75991,5.70002E-03,74.52,0.8978313253012048,2.0000e-01,2.0399e+03,1.7422e+00,5.5234e-03,0.5498440818164905,4.144676123039667,457,457,0.6638195161422848,
2130360205_0,58588.6875926,8.351e-01,36.1,611.772458395106,0.321857,239.726,1.19365,1.22027E-03,185.25,1.0833333333333333,3.2174e-01,1.7232e+02,1.1937e+00,1.1926e-03,0.5760676589480255,2.874623932258442,1196,1196,1.0428626201642583,
2130360205_1,58588.7523958,2.929e+00,56.8,577.784001403837,0.200000,1.28004E+04,1.19365,4.12211E-03,371.38,1.8476616915422885,2.0000e-01,9.7785e+03,1.1937e+00,4.9099e-03,1.0865708415170865,4.274931362693051,2550,2550,1.347635571523888,
2130360206_0,58589.5910185,1.390e+02,81.3,453.780127803853,0.200000,3.45604E+04,1.19365,0.243781,50578.52,251.6344278606965,,,,,4.147061596076339,7.820067212097668,73277,73277,23.677375026588308,
2130360206_1,58589.6552546,6.711e-01,23.2,465.825063597062,0.200000,9336.92,1.43240,1.89088E-03,154.16,0.9176190476190476,2.0000e-01,6.9129e+03,1.4084e+00,1.8176e-03,0.5072134767909341,2.451830930664545,1040,1040,1.5377808302023313,
2130360207_0,58596.0894097,-6.983e+00,-357.8,855.676432002569,0.200000,0.310675,3.64756,7.44478E-08,7728.21,40.89,,,,,1.888905709133487,1.3374215371426508,1579,1579,5.468897202603391,
2130360207_1,58596.1537731,7.281e-01,68.2,89.9641979997978,0.326567,3.65346,1.26278,1.81649E-03,11.67,0.778,3.3467e-01,1.5892e-01,1.2236e+00,1.6387e-03,0.628782099400463,5.200593794784039,106,106,0.2804952208649416,
2130360207_2,58596.154838,-5.093e-01,-33.4,811.697286410956,0.782212,0.100944,3.64751,1.27037E-03,692.32,4.381772151898734,,,,,-0.33866499692739543,2.1558797113741677,1158,1158,1.2342462730357293,
2130360207_3,58596.2182176,7.076e-01,60.7,120.949748701212,0.200012,3231.40,2.54190,9.85798E-03,34.87,1.516086956521739,2.0000e-01,1.8695e+03,2.5063e+00,9.2177e-03,0.37552959038914224,4.63347465675493,135,135,0.3071897091677801,
