filename_code,MET_start,MET_end,MJD_mid,interval_time(s),ObsID(RXTE),number_PCUs,which_PCUs(string),spec_filename,spec_MJD,spec_exposure(s),PCA_crate_raw(c/s/PCU),PCA_crate_normalized(c/s/PCU),soft_color(3.6-5.0/2.2-3.6_keV),err_soft_col,hard_color(8.6-18.0/5.0-8.6_keV),err_hard_col,PDS_name,PDS_integrated_rms_(0.1_10Hz),err_PDS_rms,PDS_low_chan_PCU2_0_255,PDS_high_chan_PCU2_0_255,PDS_source_crate(c/s/PCU),sample_std_dev_PDS_source_crate(c/s/PCU),deadtime_correction,average_pointing_offset(deg)
d4170a_a,360288334.4,360288724.4,53523.00613,390,91702-01-70-01,3,12,bs.s1655_4170a_a.2.pha,53523.00633,352,3856.39,4043.99,0.842,0.005,0.197,0.005,seg4170a_a_rsfft.asc,0.0332,0.0007,1,94,4195.208,194.296,1.071,0.01
d4170b_a,360356178.4,360359686.4,53523.8094,3508,91702-01-70-02,3,23,bs.s1655_4170b_a.2.pha,53523.80966,3440,3554.74,3728.49,0.852,0.005,0.183,0.005,seg4170b_a_rsfft.asc,0.0359,0.0005,1,94,3802.681,226.112,1.058,0.007
d4172a_a,360463769.4,360467252.4,53525.05452,3483,91702-01-72-02,3,12,bs.s1655_4172a_a.2.pha,53525.05485,3424,3580.19,3751.23,0.84,0.005,0.204,0.005,seg4172a_a_rsfft.asc,0.0327,0.0005,1,94,3886.611,194.763,1.063,0.007
d4172b_a,360543369.4,360546510.4,53525.97384,3141,91702-01-72-00,2,2,bs.s1655_4172b_a.2.pha,53525.97383,3120,3563.45,3736.35,0.824,0.005,0.256,0.005,seg4172b_a_rsfft.asc,0.0297,0.0007,1,94,3980.873,217.233,1.059,0.007
d4173_a,360595187.4,360596978.4,53526.56577,1791,91702-01-72-01G,3,23,bs.s1655_4173_a.2.pha,53526.56633,1664,3168.52,3321.54,0.841,0.005,0.218,0.005,seg4173_a_rsfft.asc,0.0426,0.0008,1,94,3396.004,167.473,1.053,0.007
d4174_a,360690341.4,360693704.4,53527.67619,3363,91702-01-73-00,3,23,bs.s1655_4174_a.2.pha,53527.67633,3328,3086.68,3231.95,0.832,0.005,0.21,0.005,seg4174_a_rsfft.asc,0.0372,0.0006,1,94,3300.931,166.635,1.052,0.007
d4175_a,360769524.4,360772610.4,53528.59106,3086,91702-01-73-02,2,2,bs.s1655_4175_a.2.pha,53528.59105,3056,3362.23,3521.01,0.819,0.005,0.26,0.005,seg4175_a_rsfft.asc,0.0249,0.0007,1,94,3753.386,149.199,1.054,0.007
d4176_a,360882783.4,360886192.4,53529.9038,3409,91702-01-73-03,3,23,bs.s1655_4176_a.2.pha,53529.90402,3344,3022.65,3163.42,0.821,0.005,0.223,0.005,seg4176_a_rsfft.asc,0.0249,0.0006,1,94,3235.814,139.146,1.054,0.008
d4177_a,360940228.4,360942354.4,53530.56124,2126,91702-01-73-01,3,23,bs.s1655_4177_a.2.pha,53530.56124,2096,2996.94,3136.31,0.815,0.005,0.219,0.005,seg4177_a_rsfft.asc,0.0261,0.0007,1,94,3208.495,150.902,1.051,0.007
d4178_a,361019076.4,361021250.4,53531.47411,2174,91702-01-77-00,4,234,bs.s1655_4178_a.2.pha,53531.47411,2144,2919.41,3055.55,0.802,0.005,0.264,0.005,seg4178_a_rsfft.asc,0.0257,0.0006,1,94,3035.895,93.596,1.05,0.007
d4179a_a,361086675.4,361088002.4,53532.25161,1327,91702-01-77-01,5,1234,bs.s1655_4179a_a.2.pha,53532.25161,1296,2658.05,2778.78,0.801,0.005,0.249,0.005,seg4179a_a_rsfft.asc,0.0257,0.0008,1,94,2754.729,81.497,1.047,0.007
d4179b_a,361092365.4,361094002.4,53532.31926,1637,91702-01-77-02,4,123,bs.s1655_4179b_a.2.pha,53532.31929,1600,2765.99,2894.22,0.791,0.005,0.235,0.005,seg4179b_a_rsfft.asc,0.0233,0.0007,1,94,2924.376,103.056,1.048,0.008
d4180a_a,361189381.4,361190930.4,53533.44162,1549,91702-01-77-03,4,123,bs.s1655_4180a_a.2.pha,53533.44179,1488,2685.03,2810.89,0.786,0.005,0.227,0.005,seg4180a_a_rsfft.asc,0.0211,0.0007,1,94,2847.818,121.218,1.048,0.009
d4180b_a,361223209.4,361225885.4,53533.83967,2676,91702-01-78-04,4,234,bs.s1655_4180b_a.2.pha,53533.83976,2640,2499.66,2614.18,0.798,0.005,0.22,0.005,seg4180b_a_rsfft.asc,0.0273,0.0006,1,94,2600.244,134.329,1.048,0.008
d4181_a,361273733.4,361275826.4,53534.42106,2093,91702-01-78-00,3,23,bs.s1655_4181_a.2.pha,53534.42115,2048,2508.63,2621.5,0.789,0.005,0.223,0.005,seg4181_a_rsfft.asc,0.0216,0.0008,1,94,2717.63,103.621,1.047,0.008
d4182_a,361369804.4,361373087.4,53535.53988,3283,91702-01-78-01,4,123,bs.s1655_4182_a.2.pha,53535.54003,3232,2289.93,2394.25,0.786,0.005,0.203,0.005,seg4182_a_rsfft.asc,0.0243,0.0006,1,94,2423.99,90.719,1.042,0.008
d4183_a,361449081.4,361451586.4,53536.45294,2505,91702-01-78-02,4,234,bs.s1655_4183_a.2.pha,53536.453,2464,2255.39,2358.85,0.775,0.005,0.195,0.005,seg4183_a_rsfft.asc,0.02,0.0007,1,94,2353.029,81.709,1.042,0.008
d4184_a,361562196.4,361565586.4,53537.76726,3390,91702-01-78-03,4,123,bs.s1655_4184_a.2.pha,53537.76726,3360,2037.68,2129.97,0.762,0.005,0.185,0.005,seg4184_a_rsfft.asc,0.0191,0.0006,1,94,2162.252,70.217,1.041,0.007
d4185a_a,361607563.4,361609234.4,53538.28239,1671,91702-01-83-00,5,1234,bs.s1655_4185a_a.2.pha,53538.28244,1632,1836.04,1917.49,0.745,0.005,0.145,0.005,seg4185a_a_rsfft.asc,0.0213,0.0008,1,94,1919.975,56.026,1.039,0.007
d4185b_a,361624562.4,361627866.4,53538.48859,3304,91702-01-83-04,3,23,bs.s1655_4185b_a.2.pha,53538.48874,3232,1843.16,1924.58,0.747,0.005,0.147,0.005,seg4185b_a_rsfft.asc,0.0204,0.0008,1,94,1984.246,62.169,1.036,0.008
d4185b_b,361630163.4,361633526.4,53538.55376,3363,91702-01-83-04,3,23,bs.s1655_4185b_b.2.pha,53538.55374,3360,1822.16,1903.04,0.745,0.005,0.139,0.005,seg4185b_b_rsfft.asc,0.0196,0.0008,1,94,1962.978,58.651,1.037,0.007
d4186_a,361703823.4,361707130.4,53539.40598,3307,91702-01-83-01,5,1234,bs.s1655_4186_a.2.pha,53539.40615,3264,1929.87,2014.42,0.752,0.005,0.201,0.005,seg4186_a_rsfft.asc,0.0184,0.0006,1,94,2003.203,59.325,1.038,0.007
d4186_b,361709427.4,361712792.4,53539.47118,3365,91702-01-83-01,5,1234,bs.s1655_4186_b.2.pha,53539.47115,3344,1884.93,1967.67,0.749,0.005,0.192,0.005,seg4186_b_rsfft.asc,0.0175,0.0006,1,94,1967.012,62.017,1.037,0.007
d4186_c,361715075.4,361718453.4,53539.53663,3378,91702-01-83-01,3,23,bs.s1655_4186_c.2.pha,53539.53661,3376,1857.59,1938.94,0.747,0.005,0.189,0.005,seg4186_c_rsfft.asc,0.0181,0.0007,1,94,1996.502,63.298,1.037,0.007
d4187_a,361799972.4,361803379.4,53540.5194,3407,91702-01-84-00,3,23,bs.s1655_4187_a.2.pha,53540.51939,3376,1592.67,1662.85,0.724,0.005,0.119,0.005,seg4187_a_rsfft.asc,0.0177,0.0008,1,94,1718.169,49.118,1.034,0.007
d4187_b,361805667.4,361809042.4,53540.58513,3375,91702-01-84-00,3,23,bs.s1655_4187_b.2.pha,53540.58503,3360,1612.56,1683.57,0.723,0.005,0.126,0.005,seg4187_b_rsfft.asc,0.0181,0.0008,1,94,1738.428,49.763,1.035,0.007
d4188_a,361873649.4,361876984.4,53541.37172,3335,91702-01-83-02,5,1234,bs.s1655_4188_a.2.pha,53541.37189,3280,1547.5,1616.11,0.72,0.005,0.134,0.005,seg4188_a_rsfft.asc,0.0181,0.0006,1,94,1612.953,40.51,1.033,0.007
d4188_b,361879219.4,361882646.4,53541.43672,3427,91702-01-83-02,3,23,bs.s1655_4188_b.2.pha,53541.4367,3408,1520.2,1586.83,0.717,0.005,0.127,0.005,seg4188_b_rsfft.asc,0.019,0.0008,1,94,1640.715,42.544,1.033,0.007
d4189a_a,361947233.4,361948722.4,53542.21271,1489,91702-01-84-04,5,1234,bs.s1655_4189a_a.2.pha,53542.21281,1440,1358.07,1417.62,0.7,0.005,0.097,0.005,seg4189a_a_rsfft.asc,0.0205,0.001,1,94,1417.116,34.966,1.031,0.008
d4189b_a,361958634.4,361961913.4,53542.35502,3279,91702-01-84-01,5,1234,bs.s1655_4189b_a.2.pha,53542.35513,3232,1333.98,1391.69,0.7,0.005,0.098,0.005,seg4189b_a_rsfft.asc,0.0208,0.0007,1,94,1391.174,39.857,1.03,0.007
d4190_a,362054788.4,362058159.4,53543.46845,3371,91702-01-85-00,3,23,bs.s1655_4190_a.2.pha,53543.46846,3344,1250.18,1303.98,0.692,0.005,0.088,0.005,seg4190_a_rsfft.asc,0.0228,0.0009,1,94,1353.13,37.842,1.03,0.007
d4190_b,362060419.4,362063826.4,53543.53383,3407,91702-01-85-00,3,23,bs.s1655_4190_b.2.pha,53543.53374,3392,1229.61,1282.2,0.692,0.005,0.092,0.005,seg4190_b_rsfft.asc,0.0254,0.0009,1,94,1329.886,40.216,1.03,0.007
d4190_c,362066077.4,362069488.4,53543.59934,3411,91702-01-85-00,5,1234,bs.s1655_4190_c.2.pha,53543.59929,3392,1219.2,1271.49,0.69,0.005,0.088,0.005,seg4190_c_rsfft.asc,0.0255,0.0007,1,94,1272.366,35.161,1.03,0.007
d4191_a,362134052.4,362137428.4,53544.38588,3376,91702-01-84-03,4,124,bs.s1655_4191_a.2.pha,53544.38596,3344,1198.88,1253.17,0.692,0.005,0.073,0.005,seg4191_a_rsfft.asc,0.0204,0.0008,1,94,1275.758,34.083,1.03,0.007
d4192_a,362213402.4,362216698.4,53545.30382,3296,91702-01-89-00,2,2,bs.s1655_4192_a.2.pha,53545.30392,3248,1073.98,1120.27,0.698,0.005,0.067,0.005,seg4192_a_rsfft.asc,0.0259,0.0012,1,94,1218.906,41.146,1.026,0.007
d4192_b,362218947.4,362222357.4,53545.36866,3410,91702-01-89-00,2,2,bs.s1655_4192_b.2.pha,53545.36865,3392,1118.17,1166.58,0.688,0.005,0.067,0.005,seg4192_b_rsfft.asc,0.0239,0.0012,1,94,1273.218,39.677,1.027,0.007
d4193_a,362309556.4,362312951.4,53546.41729,3395,91702-01-90-00,4,123,bs.s1655_4193_a.2.pha,53546.41735,3360,1116.81,1164.81,0.679,0.005,0.067,0.005,seg4193_a_rsfft.asc,0.0195,0.0009,1,94,1195.404,30.902,1.03,0.007
d4193_b,362315187.4,362318613.4,53546.48264,3426,91702-01-90-00,3,23,bs.s1655_4193_b.2.pha,53546.48263,3424,1119.81,1167.88,0.677,0.005,0.067,0.005,seg4193_b_rsfft.asc,0.0206,0.001,1,94,1214.28,31.869,1.029,0.007
d4194a_a,362368787.4,362369571.4,53547.08772,784,91702-01-90-01,2,2,bs.s1655_4194a_a.2.pha,53547.08772,752,1053.12,1099.84,0.675,0.005,0.071,0.005,seg4194a_a_rsfft.asc,0.0289,0.0025,1,94,1200.135,36.104,1.024,0.007
d4194b_a,362383108.4,362386434.4,53547.26819,3326,91702-01-89-01,4,123,bs.s1655_4194b_a.2.pha,53547.26818,3296,1057.8,1104.29,0.679,0.005,0.077,0.005,seg4194b_a_rsfft.asc,0.0229,0.0009,1,94,1130.904,32.838,1.027,0.007
d4194c_a,362405796.4,362409205.4,53547.53126,3409,91702-01-90-02,3,23,bs.s1655_4194c_a.2.pha,53547.53126,0,0,0,-99,99,-99,99,seg4194c_a_rsfft.asc,0.0218,0.001,1,94,1127.757,33.195,1.028,0.007
d4195a_a,362468113.4,362471489.4,53548.25233,3376,91702-01-91-01,3,23,bs.s1655_4195a_a.2.pha,53548.25244,3328,1040.62,1086.83,0.679,0.005,0.067,0.005,seg4195a_a_rsfft.asc,0.0245,0.001,1,94,1127.722,33.062,1.027,0.007
d4195b_a,362473746.4,362477150.4,53548.31769,3404,91702-01-91-00,4,234,bs.s1655_4195b_a.2.pha,53548.31781,3344,1025.33,1070.29,0.674,0.005,0.07,0.005,seg4195b_a_rsfft.asc,0.0244,0.0009,1,94,1077.009,32.671,1.028,0.007
d4195b_b,362479347.4,362480873.4,53548.37165,1526,91702-01-91-00,4,123,bs.s1655_4195b_b.2.pha,53548.37161,1520,1043.11,1088.75,0.673,0.005,0.068,0.005,seg4195b_b_rsfft.asc,0.0223,0.0013,1,94,1117.94,29,1.031,0.006
d4195b_c,362480938.4,362482813.4,53548.39208,1875,91702-01-91-00,3,12,bs.s1655_4195b_c.2.pha,53548.39207,1840,1040.22,1086.34,0.675,0.005,0.066,0.005,seg4195b_c_rsfft.asc,0.0225,0.0014,1,94,1145.096,35.404,1.027,0.007
d4196a_a,362549604.4,362550759.4,53549.18266,1155,91702-01-92-01,3,23,bs.s1655_4196a_a.2.pha,53549.18281,1120,1033.26,1078.97,0.675,0.005,0.067,0.005,seg4196a_a_rsfft.asc,0.023,0.0017,1,94,1118.47,31.636,1.024,0.007
d4196b_a,362564308.4,362567747.4,53549.36606,3439,91702-01-92-00,2,2,bs.s1655_4196b_a.2.pha,53549.36605,3408,1020.59,1065.14,0.673,0.005,0.069,0.005,seg4196b_a_rsfft.asc,0.021,0.0013,1,94,1164.125,35.47,1.028,0.007
d4196b_b,362569955.4,362573409.4,53549.43151,3454,91702-01-92-00,3,12,bs.s1655_4196b_b.2.pha,53549.43142,3440,1020.9,1065.21,0.672,0.005,0.067,0.005,seg4196b_b_rsfft.asc,0.0206,0.0011,1,94,1125.551,30.262,1.028,0.007
d4197a_a,362623358.4,362624369.4,53550.03546,1011,91702-01-93-01,3,23,bs.s1655_4197a_a.2.pha,53550.0355,976,1007.45,1051.45,0.673,0.005,0.067,0.005,seg4197a_a_rsfft.asc,0.0235,0.0018,1,94,1090.736,33.736,1.024,0.008
d4197b_a,362637946.4,362641359.4,53550.21821,3413,91702-01-93-02,3,23,bs.s1655_4197b_a.2.pha,53550.21837,3360,1000.7,1044.27,0.677,0.005,0.068,0.005,seg4197b_a_rsfft.asc,0.0238,0.001,1,94,1083.789,33.666,1.026,0.007
d4197c_a,362643608.4,362647020.4,53550.28373,3412,91702-01-93-00,4,234,bs.s1655_4197c_a.2.pha,53550.28383,3376,1001,1044.65,0.674,0.005,0.069,0.005,seg4197c_a_rsfft.asc,0.0224,0.0009,1,94,1050.931,29.515,1.028,0.007
d4197c_b,362649211.4,362652208.4,53550.34618,2997,91702-01-93-00,4,123,bs.s1655_4197c_b.2.pha,53550.34615,2976,1005.31,1048.41,0.678,0.005,0.068,0.005,seg4197c_b_rsfft.asc,0.0244,0.0009,1,94,1075.73,29.271,1.028,0.007
d4197c_c,362652293.4,362652667.4,53550.36667,374,91702-01-93-00,3,12,bs.s1655_4197c_c.2.pha,53550.36679,336,1004.29,1048.04,0.667,0.005,0.066,0.005,seg4197c_c_rsfft.asc,0.0263,0.0024,1,94,1105.895,30.821,1.034,0.006
d4197c_d,362654851.4,362658343.4,53550.41432,3492,91702-01-93-00,3,24,bs.s1655_4197c_d.2.pha,53550.41429,3488,1002.42,1045.75,0.675,0.005,0.066,0.005,seg4197c_d_rsfft.asc,0.0228,0.001,1,94,1079.345,32.556,1.028,0.007
d4197c_e,362660547.4,362664008.4,53550.48007,3461,91702-01-93-00,2,2,bs.s1655_4197c_e.2.pha,53550.48003,3456,985.12,1027.25,0.678,0.005,0.068,0.005,seg4197c_e_rsfft.asc,0.024,0.0014,1,94,1124.445,34.968,1.026,0.007
d4198_a,362724776.4,362726299.4,53551.21224,1523,91702-01-94-00,3,23,bs.s1655_4198_a.2.pha,53551.21235,1488,1031.13,1076.95,0.675,0.005,0.066,0.005,seg4198_a_rsfft.asc,0.0249,0.0015,1,94,1118.131,32.905,1.026,0.008
d4198_b,362728467.4,362731959.4,53551.26636,3492,91702-01-94-00,4,234,bs.s1655_4198_b.2.pha,53551.26633,3488,1033.83,1079.15,0.674,0.005,0.065,0.005,seg4198_b_rsfft.asc,0.0225,0.0009,1,94,1087.367,30.008,1.028,0.007
d4198_c,362734113.4,362736823.4,53551.32718,2710,91702-01-94-00,4,123,bs.s1655_4198_c.2.pha,53551.32716,2704,1046.87,1091.99,0.677,0.005,0.062,0.005,seg4198_c_rsfft.asc,0.0199,0.001,1,94,1121.512,28.928,1.029,0.007
d4198_d,362736893.4,362737621.4,53551.34789,728,91702-01-94-00,3,12,bs.s1655_4198_d.2.pha,53551.34791,704,1047.52,1093,0.667,0.005,0.061,0.005,seg4198_d_rsfft.asc,0.0217,0.002,1,94,1155.867,28.553,1.033,0.007
d4199_a,362820095.4,362822565.4,53552.32095,2470,91702-01-95-00,4,123,bs.s1655_4199_a.2.pha,53552.32096,2464,1044.51,1089.91,0.676,0.005,0.06,0.005,seg4199_a_rsfft.asc,0.0211,0.0011,1,94,1117.642,28.105,1.028,0.007
d4199_b,362824707.4,362828227.4,53552.38041,3520,91702-01-95-00,3,23,bs.s1655_4199_b.2.pha,53552.38031,3488,1034.1,1078.87,0.672,0.005,0.061,0.005,seg4199_b_rsfft.asc,0.0208,0.001,1,94,1122.312,33.264,1.029,0.007
d4199_c,362830355.4,362833893.4,53552.44588,3538,91702-01-95-00,3,23,bs.s1655_4199_c.2.pha,53552.44587,3536,1036.8,1081.26,0.676,0.005,0.063,0.005,seg4199_c_rsfft.asc,0.0222,0.001,1,94,1125.5,35.348,1.028,0.007
d4199_d,362836467.4,362839557.4,53552.51403,3090,91702-01-95-00,4,234,bs.s1655_4199_d.2.pha,53552.51402,3088,1055.54,1101.25,0.677,0.005,0.064,0.005,seg4199_d_rsfft.asc,0.0198,0.001,1,94,1109.244,28.89,1.027,0.007
d4200a_a,362898820.4,362901855.4,53553.23539,3035,91702-01-95-02,3,23,bs.s1655_4200a_a.2.pha,53553.23541,3008,1016.41,1061.07,0.688,0.005,0.067,0.005,seg4200a_a_rsfft.asc,0.0223,0.0011,1,94,1100.834,34.11,1.027,0.007
d4200a_b,362903971.4,362907517.4,53553.29797,3546,91702-01-95-02,3,23,bs.s1655_4200a_b.2.pha,53553.29791,3536,1019.61,1064.49,0.683,0.005,0.066,0.005,seg4200a_b_rsfft.asc,0.0229,0.0011,1,94,1107.336,34.158,1.029,0.006
d4200b_a,362917348.4,362918846.4,53553.44094,1498,91702-01-96-00,2,2,bs.s1655_4200b_a.2.pha,53553.44105,1456,1053.14,1098.79,0.682,0.005,0.066,0.005,seg4200b_a_rsfft.asc,0.0245,0.0018,1,94,1198.365,37.513,1.027,0.007
d4200b_b,362921363.4,362924507.4,53553.49694,3144,91702-01-96-00,2,2,bs.s1655_4200b_b.2.pha,53553.49698,3120,1056.61,1102.75,0.679,0.005,0.062,0.005,seg4200b_b_rsfft.asc,0.0225,0.0014,1,94,1203.151,35.304,1.026,0.007
d4201a_a,362971924.4,362973074.4,53554.0706,1150,91702-01-97-00,4,234,bs.s1655_4201a_a.2.pha,53554.07068,1104,1085.86,1134.48,0.678,0.005,0.058,0.005,seg4201a_a_rsfft.asc,0.021,0.0015,1,94,1140.775,29.151,1.028,0.007
d4201a_b,362973635.4,362975480.4,53554.09442,1845,91702-01-97-00,4,234,bs.s1655_4201a_b.2.pha,53554.09439,1840,1087.07,1136.18,0.685,0.005,0.058,0.005,seg4201a_b_rsfft.asc,0.0201,0.0012,1,94,1142.069,30.077,1.026,0.007
d4201a_c,362977536.4,362981143.4,53554.14977,3607,91702-01-97-00,4,123,bs.s1655_4201a_c.2.pha,53554.14976,3600,1089.27,1137.7,0.686,0.005,0.06,0.005,seg4201a_c_rsfft.asc,0.0202,0.0009,1,94,1163.037,28.865,1.028,0.006
d4201a_d,362983219.4,362986804.4,53554.21542,3585,91702-01-97-00,3,23,bs.s1655_4201a_d.2.pha,53554.21541,3584,1080.37,1128.16,0.685,0.005,0.061,0.005,seg4201a_d_rsfft.asc,0.0201,0.001,1,94,1169.831,32.027,1.028,0.006
d4201a_e,362988867.4,362992313.4,53554.27998,3446,91702-01-97-00,3,23,bs.s1655_4201a_e.2.pha,53554.27994,3424,1073.7,1121.34,0.683,0.005,0.064,0.005,seg4201a_e_rsfft.asc,0.0207,0.001,1,94,1164.937,32.411,1.03,0.006
d4201b_a,363024203.4,363025614.4,53554.67719,1411,91702-01-97-01,3,23,bs.s1655_4201b_a.2.pha,53554.67735,1360,1092.06,1141.01,0.684,0.005,0.06,0.005,seg4201b_a_rsfft.asc,0.0216,0.0016,1,94,1182.898,34.154,1.025,0.007
d4201c_a,363030010.4,363031314.4,53554.74378,1304,91702-01-97-02,3,23,bs.s1655_4201c_a.2.pha,53554.74374,1280,1079.88,1127.79,0.68,0.005,0.058,0.005,seg4201c_a_rsfft.asc,0.0247,0.0016,1,94,1172.243,33.798,1.025,0.007
d4202a_a,363056821.4,363060442.4,53555.0675,3621,91702-01-98-00,3,23,bs.s1655_4202a_a.2.pha,53555.06763,3584,1091.46,1139.17,0.682,0.005,0.057,0.005,seg4202a_a_rsfft.asc,0.0204,0.001,1,94,1181.8,35.407,1.026,0.007
d4202b_a,363075268.4,363077434.4,53555.27259,2166,91702-01-98-01,3,23,bs.s1655_4202b_a.2.pha,53555.27263,2144,1105.41,1153.77,0.681,0.005,0.057,0.005,seg4202b_a_rsfft.asc,0.0213,0.0012,1,94,1198.758,32.762,1.029,0.007
d4202c_a,363080953.4,363082310.4,53555.3337,1357,91702-01-96-01,3,23,bs.s1655_4202c_a.2.pha,53555.33383,1328,1112.2,1160.89,0.681,0.005,0.057,0.005,seg4202c_a_rsfft.asc,0.0198,0.0015,1,94,1202.789,32.638,1.027,0.008
d4202c_b,363082413.4,363083102.4,53555.34674,689,91702-01-96-01,2,2,bs.s1655_4202c_b.2.pha,53555.3467,672,1094.14,1142.08,0.672,0.005,0.057,0.005,seg4202c_b_rsfft.asc,0.0264,0.0025,1,94,1250.259,37.478,1.034,0.007
d4203a_a,363147396.4,363151077.4,53556.11617,3681,91702-01-01-14,4,234,bs.s1655_4203a_a.2.pha,53556.11624,3648,1142.87,1193.91,0.689,0.005,0.063,0.005,seg4203a_a_rsfft.asc,0.02,0.0008,1,94,1199.249,32.446,1.028,0.006
d4203b_a,363158740.4,363162410.4,53556.2474,3670,91702-01-01-10,3,23,bs.s1655_4203b_a.2.pha,53556.24753,3616,1143.86,1194.31,0.686,0.005,0.063,0.005,seg4203b_a_rsfft.asc,0.0218,0.0009,1,94,1240.937,37.191,1.03,0.006
d4203b_b,363164371.4,363167334.4,53556.30848,2963,91702-01-01-10,3,23,bs.s1655_4203b_b.2.pha,53556.30846,2944,1145.86,1195.75,0.688,0.005,0.064,0.005,seg4203b_b_rsfft.asc,0.0231,0.0011,1,94,1241.75,35.145,1.03,0.006
d4204a_a,363249300.4,363253060.4,53557.29607,3760,91702-01-02-10,2,2,bs.s1655_4204a_a.2.pha,53557.29633,3696,1160.32,1212.88,0.688,0.005,0.067,0.005,seg4204a_a_rsfft.asc,0.0225,0.0011,1,94,1319.922,39.942,1.029,0.007
d4204b_a,363255296.4,363258729.4,53557.36358,3433,91702-01-01-13,2,2,bs.s1655_4204b_a.2.pha,53557.36374,3360,1161.4,1213.37,0.691,0.005,0.068,0.005,seg4204b_a_rsfft.asc,0.0243,0.0012,1,94,1319.634,41.983,1.028,0.007
d4204b_b,363260787.4,363264389.4,53557.42811,3602,91702-01-01-13,3,23,bs.s1655_4204b_b.2.pha,53557.42809,3600,1174.99,1227.75,0.692,0.005,0.068,0.005,seg4204b_b_rsfft.asc,0.0245,0.0009,1,94,1272.063,36.573,1.029,0.006
d4205a_a,363312895.4,363315386.4,53558.02478,2491,91702-01-01-11G,4,234,bs.s1655_4205a_a.2.pha,53558.02494,2448,1202.77,1257.32,0.704,0.005,0.065,0.005,seg4205a_a_rsfft.asc,0.0223,0.0009,1,94,1260.431,35.801,1.027,0.007
d4205a_b,363317251.4,363318359.4,53558.06719,1108,91702-01-01-11G,4,123,bs.s1655_4205a_b.2.pha,53558.06716,1104,1145.11,1196.31,0.711,0.005,0.065,0.005,seg4205a_b_rsfft.asc,0.024,0.0014,1,94,1222.861,34.781,1.028,0.005
d4205a_c,363319977.4,363320993.4,53558.09821,1016,91702-01-01-11G,4,123,bs.s1655_4205a_c.2.pha,53558.09818,992,1209.96,1264.88,0.707,0.005,0.065,0.005,seg4205a_c_rsfft.asc,0.0227,0.0013,1,94,1289.016,33.288,1.027,0.007
d4205c_a,363392548.4,363394314.4,53558.94249,1766,91702-01-01-12,4,234,bs.s1655_4205c_a.2.pha,53558.94253,1744,1245.5,1301.7,0.699,0.005,0.065,0.005,seg4205c_a_rsfft.asc,0.0243,0.0011,1,94,1306.071,36.907,1.027,0.007
d4206_a,363409094.4,363411733.4,53559.13905,2639,91702-01-03-10,3,23,bs.s1655_4206_a.2.pha,53559.1392,2592,1250.46,1306.59,0.697,0.005,0.066,0.005,seg4206_a_rsfft.asc,0.0262,0.001,1,94,1353.163,41.595,1.03,0.007
d4206_b,363413491.4,363417402.4,53559.1973,3911,91702-01-03-10,3,23,bs.s1655_4206_b.2.pha,53559.19726,3904,1264.94,1321.21,0.7,0.005,0.065,0.005,seg4206_b_rsfft.asc,0.0238,0.0008,1,94,1368.689,39.937,1.031,0.006
d4206_c,363419123.4,363423070.4,53559.2627,3947,91702-01-03-10,3,24,bs.s1655_4206_c.2.pha,53559.26263,3936,1249.08,1304.54,0.7,0.005,0.068,0.005,seg4206_c_rsfft.asc,0.0273,0.0008,1,94,1341.424,44.332,1.03,0.006
d4207_a,363487212.4,363491084.4,53560.05033,3872,91702-01-04-10,4,234,bs.s1655_4207_a.2.pha,53560.0505,3824,1309.87,1369,0.707,0.005,0.065,0.005,seg4207_a_rsfft.asc,0.0223,0.0007,1,94,1372.772,36.62,1.03,0.007
d4207_b,363492739.4,363494994.4,53560.10494,2255,91702-01-04-10,3,23,bs.s1655_4207_b.2.pha,53560.10485,2224,1309.76,1368.29,0.707,0.005,0.066,0.005,seg4207_b_rsfft.asc,0.0232,0.0011,1,94,1416.062,40.828,1.031,0.006
d4207_c,363495507.4,363496755.4,53560.13115,1248,91702-01-04-10,3,23,bs.s1655_4207_c.2.pha,53560.13124,1200,1311.05,1369.73,0.708,0.005,0.065,0.005,seg4207_c_rsfft.asc,0.0227,0.0014,1,94,1415.35,40.014,1.028,0.006
d4207_d,363498451.4,363501443.4,53560.17532,2992,91702-01-04-10,4,123,bs.s1655_4207_d.2.pha,53560.17522,2976,1305.86,1364.38,0.705,0.005,0.066,0.005,seg4207_d_rsfft.asc,0.0233,0.0008,1,94,1394.929,39.163,1.032,0.006
d4207_e,363501569.4,363502424.4,53560.19904,855,91702-01-04-10,3,23,bs.s1655_4207_e.2.pha,53560.19902,848,1293.67,1351.28,0.71,0.005,0.066,0.005,seg4207_e_rsfft.asc,0.0242,0.0018,1,94,1398.617,39.787,1.028,0.006
d4208a_a,363606212.4,363609794.4,53561.42597,3582,91702-01-05-11,3,23,bs.s1655_4208a_a.2.pha,53561.42596,3552,1360.97,1425.08,0.718,0.005,0.067,0.005,seg4208a_a_rsfft.asc,0.0249,0.0008,1,94,1471.101,40.975,1.029,0.006
d4208b_a,363646973.4,363649825.4,53561.89351,2852,91702-01-05-12,4,234,bs.s1655_4208b_a.2.pha,53561.89365,2800,1375.7,1439.78,0.722,0.005,0.072,0.005,seg4208b_a_rsfft.asc,0.0235,0.0008,1,94,1444.055,43.083,1.029,0.007
